ord;audk;ordfl;beyg;mark
systir;12258;kvk;systur;ÞFET,ÞGFET,EFET,NFFT,ÞFFT
systir;12258;kvk;systra;EFFT
systir;12258;kvk;systrum;ÞGFFT
systir;12258;kvk;systir;NFET
