ord;audk;ordfl;beyg;mark
kýr;190755;kvk;kú;ÞFET,ÞGFET
kýr;190755;kvk;kýr;NFET,EFET,NFFT,ÞFFT
kýr;190755;kvk;kúm;ÞGFFT
kýr;190755;kvk;kúa;EFFT
ær;191331;kvk;ær;NFET,EFET,NFFT,ÞFFT
ær;191331;kvk;á;ÞFET,ÞGFET
ær;191331;kvk;áa;EFFT
ær;191331;kvk;ám;ÞGFFT
