ord;audk;ordfl;beyg;mark
mær;12270;kvk;mær;NFET
mær;12270;kvk;meyjum;ÞGFFT
mær;12270;kvk;meyju;ÞGFET
mær;12270;kvk;mey;ÞFET
mær;12270;kvk;meyja;EFFT
mær;12270;kvk;meyjar;EFET,NFFT,ÞFFT
